Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2005-10-26,5.543130000000001,6.587394000000001,0.9589,875.82,14458.14
2005-10-27,5.609915,6.629621,0.9589,875.85,14381.06
2005-10-28,5.654438,6.460713,0.9592,867.73,14215.83
2005-10-31,5.795428,6.418486,0.9589,876.28,14386.37
2005-11-01,5.698962,6.6718470000000005,0.9587,872.87,14572.26
2005-11-02,5.773166000000001,6.629621,0.9589,882.48,14597.48
2005-11-03,5.654438,6.798528,0.9590000000000001,874.58,14601.59
2005-11-04,5.595073999999999,6.798528,0.9589,878.36,14585.79
2005-11-07,5.654438,6.882982000000001,0.9585,877.28,14365.79
2005-11-08,5.743485,7.0941160000000005,0.9589,881.52,14403.2
2005-11-09,5.706383,7.009662,0.9592,879.25,14597.55
2005-11-10,5.6692800000000005,7.0941160000000005,0.9593,862.97,14633.33
2005-11-11,5.654438,6.9252080000000005,0.9592,864.79,14740.6
2005-11-14,5.698962,6.840755000000001,0.9597,862.15,14629.49
2005-11-15,5.632176,7.051889,0.9594,856.64,14627.41
2005-11-16,5.736064,6.840755000000001,0.9594,863.12,14650.54
2005-11-17,5.728643,6.840755000000001,0.9590000000000001,862.66,14787.98
2005-11-18,5.7583269999999995,6.9252080000000005,0.9592,882.24,14883.32
2005-11-21,5.8993150000000005,6.882982000000001,0.9592,883.87,14885.57
2005-11-22,5.839951999999999,6.882982000000001,0.9591,869.62,14885.65
2005-11-23,5.795428,6.9252080000000005,0.9592,876.23,15062.35
2005-11-24,5.877055,6.840755000000001,0.9595,881.49,15084.39
2005-11-25,5.906736,6.840755000000001,0.9595,884.11,15081.47
2005-11-28,5.795428,6.798528,0.9593,880.17,15100.0
2005-11-29,5.728643,6.840755000000001,0.9597,871.31,15028.76
2005-11-30,5.6692800000000005,6.798528,0.9597,873.83,14937.14
2005-12-01,5.647018,6.756301,0.9598,873.07,15068.03
2005-12-02,5.713801999999999,6.756301,0.9596,869.94,15200.38
2005-12-05,5.639598,6.756301,0.9596,859.61,15158.82
2005-12-06,5.654438,6.629621,0.9599,866.08,14990.61
2005-12-07,5.713801999999999,6.6718470000000005,0.96,873.84,15134.95
2005-12-08,5.713801999999999,6.714074,0.9599,874.06,14879.16
2005-12-09,5.698962,6.6718470000000005,0.9601,887.36,14910.51
2005-12-12,5.624756,6.629621,0.96,888.52,14984.4
2005-12-13,5.572813,6.6718470000000005,0.9602,889.1,14942.62
2005-12-14,5.647018,6.840755000000001,0.9602,898.15,14976.26
2005-12-15,5.854792,6.798528,0.9602,896.43,15059.02
2005-12-16,5.854792,6.756301,0.9602,902.56,15029.81
2005-12-19,5.869633,6.714074,0.9603,902.91,15182.89
2005-12-20,5.854792,6.840755000000001,0.9602,907.32,15169.17
2005-12-21,5.817691,6.798528,0.9599,903.14,15221.42
2005-12-22,5.995782,6.798528,0.9598,908.75,15182.53
2005-12-23,6.0996690000000005,6.882982000000001,0.96,915.89,15183.58
2005-12-28,6.2629220000000005,6.882982000000001,0.9605,920.92,15101.54
2005-12-29,6.277761,6.882982000000001,0.9606,932.03,15045.59
2005-12-30,6.173875,6.9252080000000005,0.9609,923.45,14876.43
2006-01-04,6.151612999999999,7.3474770000000005,0.9608,941.43,15200.06
