Date,A Shares,H Shares,CNYHKD,CSI300,Hang Seng Index
2016-05-06,5.55,2.81,1.1947,3130.35,20109.87
2016-05-09,5.25,2.74,1.1913,3065.62,20156.81
2016-05-10,5.64,2.83,1.1903,3069.11,20242.68
2016-05-11,5.43,2.76,1.1942,3082.81,20055.29
2016-05-12,5.29,2.72,1.1906,3090.14,19915.46
2016-05-13,5.27,2.68,1.1885,3074.94,19719.29
2016-05-16,5.33,2.69,1.1905,3095.31,19883.95
2016-05-17,5.3,2.71,1.1905,3086.02,20118.8
2016-05-18,5.17,2.67,1.1875,3068.04,19826.41
2016-05-19,5.16,2.63,1.1861,3062.5,19694.33
2016-05-20,5.21,2.63,1.1862,3078.22,19852.2
2016-05-23,5.27,2.63,1.1849,3087.22,19809.03
2016-05-24,5.18,2.6,1.1846,3063.56,19830.43
2016-05-25,5.16,2.58,1.1842,3059.23,20368.05
2016-05-26,5.14,2.62,1.1841,3064.21,20397.11
2016-05-27,5.17,2.67,1.1829,3062.5,20576.77
2016-05-30,5.11,2.7,1.1801,3066.71,20629.39
2016-05-31,5.31,2.79,1.1796,3169.56,20815.09
2016-06-01,5.29,2.74,1.181,3160.55,20760.98
2016-06-02,5.3,2.71,1.1802,3167.1,20859.22
2016-06-03,5.3,2.71,1.1865,3189.33,20947.24
2016-06-06,5.33,2.71,1.1833,3178.79,21030.22
2016-06-07,5.28,2.8,1.1818,3177.05,21328.24
2016-06-08,5.37,2.74,1.1828,3163.99,21297.88
2016-06-13,5.09,2.61,1.1788,3066.34,20512.99
2016-06-14,5.13,2.62,1.1764,3075.98,20387.53
2016-06-15,5.2,2.63,1.1792,3116.37,20467.52
2016-06-16,5.15,2.58,1.1774,3094.67,20038.42
2016-06-17,5.19,2.66,1.1783,3110.36,20169.98
2016-06-20,5.13,2.69,1.1792,3112.67,20510.2
2016-06-21,5.1,2.68,1.177,3106.32,20668.44
2016-06-22,5.12,2.69,1.1792,3133.96,20795.12
2016-06-23,5.09,2.74,1.1788,3117.32,20868.34
2016-06-24,4.99,2.69,1.1718,3077.16,20259.13
2016-06-27,5.05,2.72,1.1676,3120.54,20227.3
2016-06-28,5.08,2.66,1.1672,3136.4,20172.46
