Date,PX_LAST,PX_VOLUME
3/19/97,12651.42,84438660
3/20/97,12472.33,95928450
3/21/97,12489.3,116316300
3/24/97,12749.14,100881900
3/25/97,12832.53,105529500
3/26/97,12776.39,67872900
3/27/97,12534.32,118938400
4/1/97,12074.19,139583100
4/2/97,12136.32,104398700
4/3/97,12055.17,89075390
4/4/97,12204.59,63394980
4/7/97,12287.84,61302980
4/8/97,12398.57,67907970
4/9/97,12426.68,69473450
4/10/97,12358.7,120909800
4/11/97,12516.6,98267990
4/14/97,12295.97,99764800
4/15/97,12342.02,124212700
4/16/97,12581.31,138545600
4/17/97,12516.23,88189350
4/18/97,12541.18,81034060
4/21/97,12626.04,151381600
4/22/97,12580.85,150017800
4/23/97,12707.04,120311600
4/24/97,12726.83,136054100
4/25/97,12645.76,143722100
4/28/97,12610.17,120689500
4/29/97,12600.42,108887600
4/30/97,12903.3,129191900
5/1/97,13020.78,117238100
5/2/97,13081.7,108724900
5/5/97,13399.34,136102200
5/6/97,13579.34,168270200
5/7/97,13605.91,133863600
5/8/97,13740.3,91712060
5/9/97,13930.8,164320400
5/12/97,13987.8,125013100
5/13/97,13906.46,98901260
5/14/97,14153.58,116476700
5/15/97,14041.9,115079100
5/16/97,14062.37,97756770
5/19/97,14108.82,83921930
5/20/97,14236.2,91397720
5/21/97,14235.52,121653800
5/22/97,14212,99580340
5/23/97,14331.68,113368300
5/26/97,14574.64,149434200
5/27/97,14540.16,155088600
5/28/97,14556.48,151186200
5/29/97,14416.57,118831100
5/30/97,14757.81,173031900
6/2/97,14990.9,200764100
6/3/97,14760.17,177014400
6/4/97,14831.58,162427600
6/5/97,14795.52,122949600
6/6/97,14655.13,142748900
6/10/97,14439.71,143148900
6/11/97,14421.52,190018700
6/12/97,13924.34,187527100
6/13/97,14112.55,139530800
6/16/97,14394.6,113477000
6/17/97,14307.15,117206300
6/18/97,14203.89,129393000
6/19/97,14506.49,171136200
6/20/97,15154.36,234398400
6/23/97,15021.23,206553400
6/24/97,14890.96,120030600
6/25/97,15065.02,132766100
6/26/97,15128.02,182704100
6/27/97,15196.79,181337100
7/3/97,15055.74,130917500
7/4/97,14822.97,144527800
7/7/97,14858.58,102604700
7/8/97,14792.17,106362600
7/9/97,14703.73,130378700
7/10/97,14839.23,132894200
7/11/97,15225.29,178124600
7/14/97,15370.94,135967500
7/15/97,15487.24,136543200
7/16/97,15446.02,127114700
7/17/97,15706.29,142670900
7/18/97,15570.4,138184800
7/21/97,15536.3,98346060
7/22/97,15446.78,89618510
7/23/97,15738.81,103664300
7/24/97,15709.23,111186500
7/25/97,15658.12,94909060
7/28/97,15666.59,66621730
7/29/97,15772.06,89336020
7/30/97,15983.18,155984300
7/31/97,16365.71,185207200
8/1/97,16379.22,175346700
8/4/97,16259.59,145909200
8/5/97,16371.52,169329400
8/6/97,16541.6,189241300
8/7/97,16673.27,231178400
8/8/97,16647.54,143517300
8/11/97,16460.47,124614400
8/12/97,16383.41,128043600
8/13/97,16482.93,126092000
8/14/97,16497.71,98643980
8/15/97,16096.88,151555400
8/19/97,15477.26,207296200
8/20/97,15855.67,149698700
8/21/97,15654.03,139801200
8/22/97,15429.75,146576500
8/25/97,15598.88,101635200
8/26/97,15547.22,105265800
8/27/97,15533.95,107223300
8/28/97,14876.1,201655900
8/29/97,14135.25,332392200
9/1/97,13425.65,219082400
9/2/97,13735.33,257780500
9/3/97,14713.99,216877100
9/4/97,14199.17,142682600
9/5/97,14563.55,114358700
9/8/97,14806.49,119392400
9/9/97,14996.66,134469300
9/10/97,14805.44,143136100
9/11/97,14308.3,131583000
9/12/97,14470.46,125711300
9/15/97,14630.65,102017100
9/16/97,14411.19,74391180
9/18/97,14419.45,118877500
9/19/97,14384.13,108700500
9/22/97,14108.08,106062600
9/23/97,14094.38,103376500
9/24/97,14205.44,101437900
9/25/97,14636.59,114876000
9/26/97,14710.87,98565020
9/29/97,14864.37,83817370
9/30/97,15049.3,93287670
10/3/97,15128.02,115395500
10/6/97,14776.78,115227100
10/7/97,14810.76,93333340
10/8/97,14838.52,88454610
10/9/97,14273.12,144430300
10/13/97,14072.9,139571600
10/14/97,13836.56,118789000
10/15/97,13384.24,201655600
10/16/97,13567.26,147660500
10/17/97,13601.01,129582700
10/20/97,12970.88,153887800
10/21/97,12403.1,223537200
10/22/97,11637.77,371611000
10/23/97,10426.3,936679800
10/24/97,11144.34,802391400
10/27/97,10498.2,492349300
10/28/97,9059.89,590671000
10/29/97,10765.3,544788600
10/30/97,10362.86,386407400
10/31/97,10623.78,367030600
11/3/97,11255.11,442097100
11/4/97,10780.78,474108400
11/5/97,10681.75,308855800
11/6/97,10412.56,259459100
11/7/97,10104.5,345551600
11/10/97,9992.84,243684000
11/11/97,10004.13,162787500
11/12/97,9607.91,237363700
11/13/97,9720.78,245516700
11/14/97,9957.33,216261100
11/17/97,10419.75,206545600
11/18/97,10245.18,135142900
11/19/97,10154.36,163231500
11/20/97,10050.68,125846000
11/21/97,10548.2,206174400
11/24/97,10586.36,127295200
11/25/97,10325.56,119526300
11/26/97,10590.11,113333500
11/27/97,10583.1,146674600
11/28/97,10526.92,108925800
12/1/97,10750.88,95914370
12/2/97,11216.35,245468800
12/3/97,11207.58,153693500
12/4/97,11474.94,183415200
12/5/97,11527.6,212072200
12/8/97,11722.94,195725500
12/9/97,11490.66,160255100
12/10/97,11022.41,141584100
12/11/97,10420.22,256470300
12/12/97,10614.66,185478400
12/15/97,10435.15,145917200
12/16/97,10346.38,116975800
12/17/97,10692.7,193243200
12/18/97,10754.11,125654600
12/19/97,10405.81,146033300
12/22/97,10172.47,129467800
12/23/97,10368.1,119816200
12/24/97,10342.44,63859210
12/29/97,10502.99,63978870
12/30/97,10755.21,98225380
12/31/97,10722.76,103726100
1/2/98,10680.57,62357280
1/5/98,10303.54,110448400
1/6/98,10135.51,185804900
1/7/98,9538.61,276479100
1/8/98,9254.53,356125600
1/9/98,8894.64,340128200
1/12/98,8121.06,440006100
1/13/98,8720,352061800
1/14/98,9226.55,287847400
1/15/98,8578.98,373103000
1/16/98,8900.04,480241600
1/19/98,9400.42,341754000
1/20/98,9433.7,239629400
1/21/98,9246.8,245801200
1/22/98,8883.73,195743100
1/23/98,8920.2,181400800
1/26/98,8973.86,260999700
1/27/98,9252.36,111094500
2/2/98,10578.6,551192400
2/3/98,10525.51,330003800
2/4/98,10302.61,198144200
2/5/98,10442.13,129363600
2/6/98,10485.86,175401400
2/9/98,10873.15,247593600
2/10/98,10859.67,258635100
2/11/98,10793.41,353326600
2/12/98,10620.03,166206200
2/13/98,10274.6,184859500
2/16/98,10124.03,199837700
2/17/98,10232.03,104075900
2/18/98,10670.95,145394500
2/19/98,10581.27,247662100
2/20/98,10599.79,114052300
2/23/98,10685.21,102457600
2/24/98,10683.34,91203520
2/25/98,10886.74,131028800
2/26/98,11224.78,292376400
2/27/98,11480.69,275863600
3/2/98,11318.84,270566900
3/3/98,11425.46,169149800
3/4/98,11350.81,129835400
3/5/98,10803.68,184070500
3/6/98,10919.53,160710000
3/9/98,10994.09,122551700
3/10/98,10898.57,84933820
3/11/98,11118.85,107096100
3/12/98,10902.47,119470400
3/13/98,11057.03,85301860
3/16/98,11181.54,105183700
3/17/98,11255.54,175383800
3/18/98,11121.65,151810200
3/19/98,11445.04,184152800
3/20/98,11564.23,238036000
3/23/98,11594.33,169777600
3/24/98,11645.43,192281200
3/25/98,11810.63,259815600
3/26/98,11757.88,140459700
3/27/98,11735.5,122035600
3/30/98,11503.76,160264000
3/31/98,11518.68,128740500
4/1/98,11331.42,115728500
4/2/98,11189.71,125849600
4/3/98,11052.68,131599300
4/7/98,11049.43,114032200
4/8/98,11314.46,109361700
4/9/98,11342.02,126777500
4/14/98,11420.34,139737100
4/15/98,11371.06,106465600
4/16/98,11187.78,124509300
4/17/98,11001.32,323530600
4/20/98,11151.63,123929800
4/21/98,10968.26,101662700
4/22/98,10977.47,87152180
4/23/98,10918.94,84448200
4/24/98,10879.93,77078660
4/27/98,10593.71,133765600
4/28/98,10678.61,140507700
4/29/98,10471.15,202636600
4/30/98,10383.68,132301300
5/1/98,10563.68,92002400
5/4/98,10439.42,86227220
5/5/98,10153.66,128407400
5/6/98,10109.14,115903800
5/7/98,9971.93,150531500
5/8/98,10060.38,126778200
5/11/98,10096.37,73803250
5/12/98,9841.51,104257100
5/13/98,9469.29,172135200
5/14/98,9591.95,196127600
5/15/98,9538.39,130277400
5/18/98,9411.97,89201160
5/19/98,9449.11,160641900
5/20/98,9549.18,244184300
5/21/98,9670.45,155100800
5/22/98,9555.98,104680700
5/25/98,9544.53,74188160
5/26/98,9482.21,81060220
5/27/98,8983.43,236154000
5/28/98,8877.94,227529600
5/29/98,8934.56,153624100
6/1/98,8612.01,194831500
6/2/98,8598.17,194779000
6/3/98,8819.22,172902800
6/4/98,8558.43,132029700
6/5/98,8569.47,116199000
6/8/98,8586.63,125713900
6/9/98,8391.46,93420530
6/10/98,7979.37,233017800
6/11/98,7886.07,244945200
6/12/98,7915.44,209595700
6/15/98,7462.5,214352100
6/16/98,7526.45,269606000
6/17/98,8004.35,210761500
6/18/98,8515.97,331401100
6/19/98,8591.91,189345400
6/22/98,8204.21,167920500
6/23/98,8219.67,207608400
6/24/98,8296.77,106181000
6/25/98,8665.83,173998000
6/26/98,8607.86,152866400
6/29/98,8460.71,182339300
6/30/98,8543.1,116411100
7/2/98,8866.16,235201800
7/3/98,8639.31,142822600
7/6/98,8484.12,96192420
7/7/98,8444.18,89034580
7/8/98,8629.18,93722130
7/9/98,8433.78,102490300
7/10/98,8205.77,154128200
7/13/98,8099.2,134499100
7/14/98,8178.93,94286400
7/15/98,8456.22,125991800
7/16/98,8586.57,129897600
7/17/98,8628.93,114014500
7/20/98,8493.25,77509850
7/21/98,8564.55,85330860
7/22/98,8420.72,121248300
7/23/98,8176.25,138202400
7/24/98,8257.46,131561200
7/27/98,7984.43,110931800
7/28/98,7926.1,137487900
7/29/98,7808.83,124067200
7/30/98,7906.16,150784200
7/31/98,7936.2,126778500
8/3/98,7552.77,167262100
8/4/98,7580.8,161025200
8/5/98,7466.43,160001600
8/6/98,7254.36,154436400
8/7/98,7018.41,176879900
8/10/98,7034.62,114763200
8/11/98,6779.95,157687700
8/12/98,6859.48,209114200
8/13/98,6660.42,184750300
8/14/98,7224.69,306316400
8/18/98,7210.92,239597100
8/19/98,7622.58,240077800
8/20/98,7742.53,244651100
8/21/98,7527.61,168702200
8/24/98,7845.48,287898900
8/25/98,7890.09,289677500
8/26/98,7834.4,352630900
8/27/98,7922.97,743753800
8/28/98,7829.74,2684145000
8/31/98,7275.04,232042200
9/1/98,7062.47,217158200
9/2/98,7355.67,197578800
9/3/98,7318.59,201995600
9/4/98,7488.47,218693800
9/7/98,8076.76,314112100
9/8/98,8189.25,253175700
9/9/98,7905.45,142003200
9/10/98,7849.96,101862700
9/11/98,7578.48,134460700
9/14/98,7661.86,99290310
9/15/98,7733.47,123642200
9/16/98,7860.68,114105700
9/17/98,7576.57,104281200
9/18/98,7445.96,110735700
9/21/98,7170.23,90226380
9/22/98,7373.51,122070800
9/23/98,7504.39,85365830
9/24/98,7834.61,215716900
9/25/98,7701.61,147205800
9/28/98,7946.04,162180200
9/29/98,7837.61,153418600
9/30/98,7883.46,77029810
10/5/98,7564.54,83118370
10/7/98,7744.72,129665500
10/8/98,7939.51,215539200
10/9/98,8506.79,303887300
10/12/98,8990.27,391691300
10/13/98,9008.83,210292900
10/14/98,8840.01,180569000
10/15/98,8970.42,164343900
10/16/98,9777.01,470436400
10/19/98,9599.05,264496200
10/20/98,9642.75,178834200
10/21/98,9662.12,191561200
10/22/98,9658.58,151856000
10/23/98,9817.75,183833200
10/26/98,9778.91,147070400
10/27/98,9927.05,188405700
10/29/98,9931.46,267716900
10/30/98,10154.94,321949100
11/2/98,10170.08,274913600
11/3/98,10358.52,259561400
11/4/98,10508.25,234495100
11/5/98,10221.98,156965600
11/6/98,10139.75,215141600
11/9/98,9851.93,111921600
11/10/98,9721.33,145111300
11/11/98,10137.32,211318400
11/12/98,9948.18,237528800
11/13/98,9997.99,107889800
11/16/98,10298.09,206014100
11/17/98,10148.69,161434100
11/18/98,10213.42,205263000
11/19/98,10313.3,208009300
11/20/98,10233.36,186830000
11/23/98,10514.53,189521100
11/24/98,10851.71,288997700
11/25/98,10720.99,242742900
11/26/98,10778.92,145685000
11/27/98,10742.11,147680300
11/30/98,10402.32,125371000
12/1/98,9975.85,172771400
12/2/98,10055.78,108749100
12/3/98,10046.15,154011200
12/4/98,9963.14,110808600
12/7/98,10428.82,153154600
12/8/98,10351.08,99431980
12/9/98,10361.29,109852100
12/10/98,10315.44,107812000
12/11/98,9952,153576900
12/14/98,9825.21,95027660
12/15/98,9952.84,71566600
12/16/98,9939.39,69567520
12/17/98,10083.31,71023390
12/18/98,10226.23,93073830
12/21/98,10396.01,105693600
12/22/98,10322.56,77676020
12/23/98,10158.75,76732640
12/24/98,10292.2,50298160
12/28/98,10170.14,35805720
12/29/98,10225.97,42582710
12/30/98,10121.44,54513440
12/31/98,10048.58,33407020
1/4/99,9809.17,72862240
1/5/99,9891.06,86733070
1/6/99,10233.8,99520460
1/7/99,10693.57,276767900
1/8/99,10722.7,232443400
1/11/99,10634.27,115987200
1/12/99,10711.56,227511700
1/13/99,10273.77,168769700
1/14/99,10183.13,213974800
1/15/99,10147.4,141785700
1/18/99,10402.54,98785560
1/19/99,10290.11,109477700
1/20/99,10314.91,100960800
1/21/99,10048.57,152123300
1/22/99,9738.52,196025100
1/25/99,9499.5,189046000
1/26/99,9509.83,180245300
1/27/99,9719.66,125828300
1/28/99,9360.96,140249600
1/29/99,9506.9,98957500
2/1/99,9599.55,97173300
2/2/99,9502.72,82380020
2/3/99,9419.85,76459060
2/4/99,9438.65,62548810
2/5/99,9190.2,132624100
2/8/99,9139.6,73641390
2/9/99,9244.49,99252290
2/10/99,9076.33,94262820
2/11/99,9146.8,61504340
2/12/99,9425.42,102164000
2/15/99,9402.39,57510860
2/19/99,9254.12,83961170
2/22/99,9229.34,68483420
2/23/99,9433.99,74262620
2/24/99,9677.57,119717300
2/25/99,9658.07,99948140
2/26/99,9858.49,134036400
3/1/99,10020.46,144066000
3/2/99,9913.58,120114200
3/3/99,9922.4,92429590
3/4/99,9912.76,81573340
3/5/99,10241.12,124792600
3/8/99,10263.99,118992000
3/9/99,10532.95,152969800
3/10/99,10749.01,179936100
3/11/99,10662.81,163026600
3/12/99,10801.76,140570700
3/15/99,10836.86,116091300
3/16/99,10911.25,128437100
3/17/99,10940.07,154485000
3/18/99,10659.32,150377600
3/19/99,11082.92,187146200
3/22/99,11107.24,149743500
3/23/99,11041.01,115322400
3/24/99,10711.34,156725600
3/25/99,10826.13,125020100
3/26/99,10803.31,129409500
3/29/99,10688.47,119233200
3/30/99,10940.21,202764100
3/31/99,10942.2,125534800
4/1/99,11072.98,91366820
4/7/99,11614.87,202691800
4/8/99,11727.84,268204000
4/9/99,11914.1,229865200
4/12/99,11744.74,153823000
4/13/99,11899.69,155532700
4/14/99,11834.13,143776800
4/15/99,11962.23,145088600
4/16/99,12490.3,279480700
4/19/99,12766.44,343546800
4/20/99,12409.78,228155900
4/21/99,12543.76,165408100
4/22/99,12933.54,232966000
4/23/99,12905.3,613393700
4/26/99,13127.02,203199200
4/27/99,13364.79,233583200
4/28/99,13133.39,260467600
4/29/99,13179.7,230319300
4/30/99,13333.2,187227300
5/3/99,13337.07,146668100
5/4/99,13559.69,1264561000
5/5/99,13586.21,423330100
5/6/99,13570.24,442585400
5/7/99,12997.43,362599100
5/10/99,13163.2,281276300
5/11/99,12874.37,229189300
5/12/99,13012.97,216304400
5/13/99,13053.67,160062600
5/14/99,12855.52,150451800
5/17/99,12588.6,131181600
5/18/99,12627.1,346048000
5/19/99,12403.14,360301600
5/20/99,12375.42,830255700
5/21/99,12272.14,219502000
5/24/99,12436.86,149303300
5/25/99,12346.91,171184300
5/26/99,12409.16,205825200
5/27/99,12308.53,213907400
5/28/99,12059.25,187456700
5/31/99,12147.12,116550500
6/1/99,12363.56,108969500
6/2/99,12458.64,127188800
6/3/99,12471.61,126148800
6/4/99,12415.54,116206600
6/7/99,12837.39,90541530
6/8/99,12864.86,187641800
6/9/99,12874.42,149236500
6/10/99,12839.21,206780800
6/11/99,12992.76,146511000
6/14/99,13007.57,106640600
6/15/99,12935.41,103151100
6/16/99,13155.12,115629800
6/17/99,13408.27,164291600
6/21/99,13994.23,326479100
6/22/99,14004.88,222588500
6/23/99,13976.04,222606400
6/24/99,13780.12,299027800
6/25/99,13784.51,137660100
6/28/99,13840.29,91940300
6/29/99,13765.49,160563900
6/30/99,13532.14,149095800
7/2/99,14184.58,285215800
7/5/99,14506.74,259283500
7/6/99,14372.61,195569300
7/7/99,14257.44,307866800
7/8/99,14226.3,154176400
7/9/99,14222.57,119182100
7/12/99,14061.84,119989400
7/13/99,13980.93,123422200
7/14/99,13575.57,169310100
7/15/99,13758.89,127152900
7/16/99,13545.24,122764700
7/19/99,13447.13,103121400
7/20/99,13600.4,148020400
7/21/99,13419.66,136596700
7/22/99,13369.06,134557800
7/23/99,13093.7,180867800
7/26/99,12866.52,127366600
7/27/99,13075.09,136610200
7/28/99,13140.42,123523400
7/29/99,13117.84,83879700
7/30/99,13186.86,120125800
8/2/99,13435.43,318837700
8/3/99,13473.84,100233800
8/4/99,13591.02,201410900
8/5/99,13254.34,142263200
8/6/99,13167.06,523848300
8/9/99,12945.47,159846000
8/10/99,12596.71,206865300
8/11/99,12437.8,177685200
8/12/99,12779.75,149460000
8/13/99,12608.18,164291100
8/16/99,12894.78,130542400
8/17/99,12783.16,154024000
8/18/99,12993.1,207650200
8/19/99,13403.59,317834400
8/20/99,13566.74,338079900
8/23/99,13573.66,115188500
8/24/99,13633.87,188107300
8/25/99,13479.13,216653800
8/26/99,13608.38,211954700
8/27/99,13383.13,153599300
8/30/99,13688.66,208596000
8/31/99,13482.77,257722500
9/1/99,13544.19,239753600
9/2/99,13367.56,254406900
9/3/99,13178.31,295048700
9/6/99,13385.16,211822300
9/7/99,13396.09,211088800
9/8/99,13356.63,137820100
9/9/99,13854.88,231917600
9/10/99,13855.93,182926900
9/13/99,13860.85,170153800
9/14/99,13804.03,636899600
9/15/99,13430.6,273883700
9/17/99,13484.84,279788700
9/20/99,13472.37,283326000
9/21/99,13420.46,187426300
9/22/99,13187.62,207496000
9/23/99,13214.44,122252500
9/24/99,13032.07,251998600
9/27/99,12760.46,178475700
9/28/99,12844.93,119080800
9/29/99,12834.89,160012500
9/30/99,12733.24,252826200
10/4/99,12875.86,159051200
10/5/99,12998.89,149359100
10/6/99,13017.98,139133600
10/7/99,13113.2,166072700
10/8/99,13112.42,108447600
10/11/99,12992.72,141933200
10/12/99,12759.35,144383100
10/13/99,12475.87,206542800
10/14/99,12486.82,1032274000
10/15/99,12299.08,319936300
10/19/99,12134.13,271637600
10/20/99,12498.56,173574300
10/21/99,12523,162219000
10/22/99,12863.08,217712600
10/25/99,13034.18,190455000
10/26/99,12797.38,123567600
10/27/99,12709.07,137986600
10/28/99,12758.88,160371400
10/29/99,13256.95,218590600
11/1/99,13322.11,155385000
11/2/99,13335.84,112168000
11/3/99,13257.33,134077300
11/4/99,13651.51,195363900
11/5/99,13610.27,214657500
11/8/99,13521.11,160300000
11/9/99,13669.7,147220800
11/10/99,13975.54,239110400
11/11/99,14105.71,242496700
11/12/99,14189.67,221155000
11/15/99,14562.22,241306800
11/16/99,14689.46,390852500
11/17/99,14704.48,339073200
11/18/99,14721.74,207160000
11/19/99,15073.1,280590000
11/22/99,15285.03,261553800
11/23/99,15393.2,250933500
11/24/99,15307.28,158578000
11/25/99,14998.77,171597800
11/26/99,15274.53,117526900
11/29/99,15461.11,152763500
11/30/99,15377.19,196075200
12/1/99,15422.52,170462000
12/2/99,15603.04,202103200
12/3/99,15840.41,332354200
12/6/99,16168.62,336026000
12/7/99,16073.09,235856800
12/8/99,15989.38,187537600
12/9/99,16370.95,244785200
12/10/99,16380.21,360412600
12/13/99,16442.11,361968700
12/14/99,16282.7,412119200
12/15/99,15825.31,318487800
12/16/99,15571.36,258725100
12/17/99,15986.35,252945000
12/20/99,16212.39,230935600
12/21/99,16248.74,241219600
12/22/99,16192.4,239857700
12/23/99,16296.08,416206100
12/24/99,16833.28,172460500
12/28/99,16928.29,262081500
12/29/99,16660.82,267240200
12/30/99,16962.1,169460600
1/3/00,17369.63,220303500
1/4/00,17072.82,210877200
1/5/00,15846.72,472085100
1/6/00,15153.23,518196400
1/7/00,15405.63,359349600
1/10/00,15848.15,331222700
1/11/00,15862.1,292258600
1/12/00,15714.2,206187800
1/13/00,15633.96,222946400
1/14/00,15542.23,276119500
1/17/00,15574.56,149546900
1/18/00,15789.2,155015500
1/19/00,15275.34,217712800
1/20/00,15215.31,173612800
1/21/00,15108.41,163168200
1/24/00,15167.55,136276400
1/25/00,15103.04,185688700
1/26/00,15427.72,483950800
1/27/00,15917.81,237224500
1/28/00,16185.94,264466700
1/31/00,15532.34,198897200
2/1/00,15653.86,172079600
2/2/00,15789.82,144037900
2/3/00,15968.12,189083600
2/8/00,16228.73,211989900
2/9/00,16819.46,240377500
2/10/00,16845.17,226953900
2/11/00,17380.3,364596600
2/14/00,17188.96,282734100
2/15/00,16688.16,666472000
2/16/00,17043.39,254426600
2/17/00,16981.23,213588500
2/18/00,16599.16,207687200
2/21/00,16322.37,166872600
2/22/00,16255.17,261373800
2/23/00,16376.79,189066400
2/24/00,17058.66,200729500
2/25/00,17200.98,127901300
2/28/00,16984.44,162643600
2/29/00,17169.44,146979300
3/1/00,16843.59,286340500
3/2/00,16936.81,236585600
3/3/00,17285.24,186654900
3/6/00,17758.76,234311400
3/7/00,17865.36,227090600
3/8/00,17951.43,252640800
3/9/00,17637.03,205127300
3/10/00,17831.86,201563500
3/13/00,17096.68,293233100
3/14/00,16929.16,205634700
3/15/00,16747.2,208928000
3/16/00,16359,183642800
3/17/00,17082.99,222128100
3/20/00,17234.46,180282900
3/21/00,17199.98,214274400
3/22/00,17547.04,180807300
3/23/00,17710.58,179440100
3/24/00,17784.57,189421500
3/27/00,18292.86,204333400
3/28/00,18301.69,157150400
3/29/00,18096.37,235573100
3/30/00,17467.15,199353100
3/31/00,17406.54,161471400
4/3/00,16892.93,215051400
4/5/00,16318.44,402937600
4/6/00,16491.39,304437800
4/7/00,16941.68,256591900
4/10/00,16850.74,161123100
4/11/00,16487.66,180869300
4/12/00,16577.09,216580900
4/13/00,16352.56,351532400
4/14/00,16142.76,237976700
4/17/00,14762.37,405784500
4/18/00,15278.32,256702100
4/19/00,15427.2,225701800
4/20/00,15367.14,169829800
4/25/00,15380.01,189185000
4/26/00,15227.39,190122800
4/27/00,15192.87,170627100
4/28/00,15519.3,228145700
5/2/00,15817.76,240908000
5/3/00,15577.47,204196700
5/4/00,15314.07,152094200
5/5/00,15268.64,122799000
5/8/00,14901,155021700
5/9/00,14776.9,145167400
5/10/00,14492.92,215864200
5/12/00,15111.94,244179200
5/15/00,14881.3,144391400
5/16/00,15160.29,188439800
5/17/00,14827.81,223481700
5/18/00,14322.6,336158100
5/19/00,14478.26,297630500
5/22/00,14140.73,215634400
5/23/00,14257.18,177683300
5/24/00,13933.98,201905100
5/25/00,13921.06,227308300
5/26/00,13722.7,224018400
5/29/00,13975.07,164977200
5/30/00,13990.9,177171000
5/31/00,14713.86,411157000
6/1/00,14941.19,257642800
6/2/00,15284.1,263904900
6/5/00,15861.68,305618400
6/7/00,15900.06,265192900
6/8/00,15876.93,180479000
6/9/00,16120.26,159827100
6/12/00,16055.05,208872500
6/13/00,15692.94,163894500
6/14/00,15857.07,165910500
6/15/00,16080.34,186070900
6/16/00,16434.38,267722200
6/19/00,16267.47,207796400
6/20/00,16086.74,215229500
6/21/00,16238.14,175909900
6/22/00,15952.36,166619400
6/23/00,15738.08,162394700
6/26/00,15978.91,89985950
6/27/00,16155.77,127387400
6/28/00,16438.42,154274600
6/29/00,16286.8,172206400
6/30/00,16155.78,149322800
7/3/00,16124.97,149255200
7/4/00,16235.76,134285200
7/5/00,16474.27,220672800
7/6/00,16489.59,240164800
7/7/00,16829.96,277948400
7/10/00,17238.67,320550600
7/11/00,17359.66,335846700
7/12/00,17552.26,331379000
7/13/00,17449.5,315532400
7/14/00,17586.16,197665900
7/17/00,17834.78,213407600
7/18/00,17440.83,226170900
7/19/00,17710.07,177328200
7/20/00,17758.51,184212100
7/21/00,17920.86,322437200
7/24/00,17659.69,198168100
7/25/00,17375.34,184997900
7/26/00,17620.23,188541100
7/27/00,17450.09,258578000
7/28/00,17183.93,265973500
7/31/00,16840.98,208872700
8/1/00,16897.45,318015100
8/2/00,17277.39,268964100
8/3/00,17274.28,211429800
8/4/00,17425.7,228607300
8/7/00,17727.25,211785300
8/8/00,17211.84,319417000
8/9/00,17181.99,472356000
8/10/00,17333.21,138767500
8/11/00,17214.42,183317300
8/14/00,16998.06,212444700
8/15/00,17463.53,235163000
8/16/00,17734.15,463036500
8/17/00,17622.01,243715500
8/18/00,17440,189262800
8/21/00,17501.48,157864800
8/22/00,17668.28,193525700
8/23/00,17427.4,240310900
8/24/00,17439.7,235806400
8/25/00,17236.74,189772000
8/28/00,17019.76,116615500
8/29/00,17240.11,151199300
8/30/00,17095.88,157699000
8/31/00,17097.51,136786500
9/1/00,17333.61,160459200
9/4/00,17726.17,192285500
9/5/00,17595.22,146870700
9/6/00,17605.23,165638200
9/7/00,17431.95,271800700
9/8/00,17275.45,160072600
9/11/00,17007.98,199046800
9/12/00,16629.78,247219900
9/14/00,16395.43,290623300
9/15/00,16249.53,292609900
9/18/00,15560.16,300369900
9/19/00,15677.2,390462100
9/20/00,15665.62,184068400
9/21/00,15164.45,1582269000
9/22/00,14612.88,425343600
9/25/00,15428.95,284452400
9/26/00,15290.85,224847900
9/27/00,15444.13,293175500
9/28/00,15415.75,248130800
9/29/00,15648.98,221652800
10/3/00,15725.96,248927100
10/4/00,15878.89,230626900
10/5/00,16184.68,256509300
10/9/00,15693.5,225094100
10/10/00,15554.11,189360800
10/11/00,15127,251258600
10/12/00,15074.8,274439500
10/13/00,14680.5,290498300
10/16/00,14973.4,312416800
10/17/00,14873.43,263775900
10/18/00,14458.52,308590800
10/19/00,14422.52,391330900
10/20/00,15044.53,409212300
10/23/00,15102.36,333659200
10/24/00,14925.93,528723800
10/25/00,15061.14,251962100
10/26/00,14996.24,277449600
10/27/00,14902.46,264040400
10/30/00,14799.9,172814300
10/31/00,14895.34,226529600
11/1/00,15349.01,263292200
11/2/00,15291.54,242020500
11/3/00,15594.12,252994700
11/6/00,15671.15,247334900
11/7/00,15820.79,168391500
11/8/00,15654.13,351779500
11/9/00,15504.8,165889500
11/10/00,15389.39,159221700
11/13/00,14815.69,235775500
11/14/00,15177.52,154723300
11/15/00,15127.4,222203200
11/16/00,15298.35,120667300
11/17/00,15180.85,170784400
11/20/00,15346.66,119564400
11/21/00,15188.3,168167900
11/22/00,14772.51,219078300
11/23/00,14563.51,287223100
11/24/00,14376.9,186034500
11/27/00,14602.76,197529700
11/28/00,14566.22,159638100
11/29/00,14169.06,215191200
11/30/00,13984.39,320879800
12/1/00,14441.43,369578800
12/4/00,14559.24,192508900
12/5/00,14573.21,148560600
12/6/00,15098.95,394246500
12/7/00,15011.52,220908200
12/8/00,15189.33,316288100
12/11/00,15408.54,279447200
12/12/00,15329.6,216400000
12/13/00,15621.73,253156000
12/14/00,15496.99,217771200
12/15/00,14975.53,238756700
12/18/00,15024.53,169637700
12/19/00,15188.04,234605400
12/20/00,14930.72,241574300
12/21/00,14659.32,291821400
12/22/00,14738.21,142543200
12/27/00,14748.36,131069100
