Gmt time,Open,High,Low,Close,Volume
06.11.2010 13:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 14:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 15:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 16:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 17:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 18:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 19:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 20:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 21:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 22:00:00.000,0.96126,0.96126,0.96126,0.96126,0
06.11.2010 23:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 00:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 01:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 02:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 03:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 04:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 05:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 06:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 07:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 08:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 09:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 10:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 11:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 12:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 13:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 14:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 15:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 16:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 17:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 18:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 19:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 20:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 21:00:00.000,0.96126,0.96126,0.96126,0.96126,0
07.11.2010 22:00:00.000,0.96147,0.96200,0.96070,0.96071,2763.8999
07.11.2010 23:00:00.000,0.96073,0.96254,0.96028,0.96049,2949.7
08.11.2010 00:00:00.000,0.96067,0.96234,0.96020,0.96210,3166.5
08.11.2010 01:00:00.000,0.96210,0.96598,0.96199,0.96560,3555.6001
08.11.2010 02:00:00.000,0.96560,0.96698,0.96404,0.96561,3820.7
08.11.2010 03:00:00.000,0.96561,0.96580,0.96387,0.96451,3089.3999
08.11.2010 04:00:00.000,0.96445,0.96604,0.96443,0.96591,4154.8999
08.11.2010 05:00:00.000,0.96591,0.96624,0.96361,0.96528,3733.7
08.11.2010 06:00:00.000,0.96528,0.96577,0.96417,0.96575,3323.6001
08.11.2010 07:00:00.000,0.96576,0.96751,0.96366,0.96375,3603
08.11.2010 08:00:00.000,0.96375,0.96618,0.96346,0.96595,3639.6001
08.11.2010 09:00:00.000,0.96597,0.96781,0.96504,0.96534,3874.6001
08.11.2010 10:00:00.000,0.96538,0.96785,0.96503,0.96767,3443.7
08.11.2010 11:00:00.000,0.96775,0.96814,0.96634,0.96712,3429.8
08.11.2010 12:00:00.000,0.96712,0.96785,0.96510,0.96561,3257.3999
08.11.2010 13:00:00.000,0.96559,0.96595,0.96223,0.96314,3721.1001
08.11.2010 14:00:00.000,0.96317,0.96517,0.96251,0.96483,3715.1001
08.11.2010 15:00:00.000,0.96480,0.96686,0.96410,0.96594,3825.3999
08.11.2010 16:00:00.000,0.96585,0.96641,0.96400,0.96424,4043.7
08.11.2010 17:00:00.000,0.96422,0.96500,0.96321,0.96412,3770.8999
08.11.2010 18:00:00.000,0.96408,0.96574,0.96379,0.96521,3266.1001
08.11.2010 19:00:00.000,0.96519,0.96589,0.96487,0.96545,3405.3
08.11.2010 20:00:00.000,0.96544,0.96624,0.96495,0.96608,3222.6001
08.11.2010 21:00:00.000,0.96608,0.96628,0.96570,0.96593,2630.5
08.11.2010 22:00:00.000,0.96593,0.96637,0.96512,0.96596,3083.3999
08.11.2010 23:00:00.000,0.96596,0.96757,0.96553,0.96743,3458.6001
09.11.2010 00:00:00.000,0.96748,0.96820,0.96721,0.96748,3387.6001
09.11.2010 01:00:00.000,0.96748,0.96748,0.96536,0.96673,3632.2
09.11.2010 02:00:00.000,0.96673,0.96721,0.96589,0.96621,3775
09.11.2010 03:00:00.000,0.96621,0.96631,0.96525,0.96625,3745.1001
09.11.2010 04:00:00.000,0.96619,0.96752,0.96610,0.96687,3692.7
09.11.2010 05:00:00.000,0.96687,0.96840,0.96684,0.96724,4157.3999
09.11.2010 06:00:00.000,0.96726,0.96741,0.96672,0.96724,3411.8
09.11.2010 07:00:00.000,0.96721,0.96806,0.96379,0.96490,3871.8
09.11.2010 08:00:00.000,0.96495,0.96495,0.96304,0.96402,3713
09.11.2010 09:00:00.000,0.96400,0.96402,0.96149,0.96204,3789.8
09.11.2010 10:00:00.000,0.96205,0.96230,0.95929,0.96012,3420.7
09.11.2010 11:00:00.000,0.96011,0.96146,0.95891,0.96146,3364.6001
09.11.2010 12:00:00.000,0.96139,0.96255,0.96064,0.96216,3579.2
09.11.2010 13:00:00.000,0.96218,0.96369,0.96195,0.96274,3598.8
09.11.2010 14:00:00.000,0.96274,0.96285,0.95926,0.95958,3711.5
09.11.2010 15:00:00.000,0.95968,0.96242,0.95871,0.96135,3883.3999
09.11.2010 16:00:00.000,0.96147,0.96478,0.96067,0.96473,3656.2
09.11.2010 17:00:00.000,0.96473,0.96473,0.96297,0.96389,3420.5
09.11.2010 18:00:00.000,0.96386,0.96767,0.96283,0.96640,4416.8999
09.11.2010 19:00:00.000,0.96634,0.96698,0.96571,0.96656,3748.5
09.11.2010 20:00:00.000,0.96656,0.96964,0.96656,0.96821,3419.5
09.11.2010 21:00:00.000,0.96816,0.96852,0.96738,0.96817,3046.8
09.11.2010 22:00:00.000,0.96811,0.96921,0.96738,0.96777,3881
09.11.2010 23:00:00.000,0.96766,0.96908,0.96740,0.96855,3118.5
10.11.2010 00:00:00.000,0.96862,0.96972,0.96807,0.96908,3433.1001
10.11.2010 01:00:00.000,0.96908,0.96909,0.96728,0.96863,3558.5
10.11.2010 02:00:00.000,0.96863,0.96991,0.96828,0.96950,2979.3
10.11.2010 03:00:00.000,0.96950,0.96989,0.96826,0.96914,3306.7
10.11.2010 04:00:00.000,0.96914,0.96993,0.96892,0.96905,3796
10.11.2010 05:00:00.000,0.96905,0.96983,0.96841,0.96962,3222.5
10.11.2010 06:00:00.000,0.96962,0.97073,0.96961,0.97011,3459.8
10.11.2010 07:00:00.000,0.97012,0.97238,0.96904,0.97148,3788.8
10.11.2010 08:00:00.000,0.97152,0.97271,0.97006,0.97041,3705.8999
10.11.2010 09:00:00.000,0.97046,0.97134,0.96813,0.96908,3737.6001
10.11.2010 10:00:00.000,0.96907,0.97149,0.96767,0.97122,3793.8999
10.11.2010 11:00:00.000,0.97123,0.97431,0.97079,0.97409,3728.8999
10.11.2010 12:00:00.000,0.97409,0.97522,0.97207,0.97326,3902.8999
10.11.2010 13:00:00.000,0.97323,0.97372,0.96988,0.97005,4248
10.11.2010 14:00:00.000,0.97006,0.97378,0.96819,0.97069,4142.1001
10.11.2010 15:00:00.000,0.97070,0.97562,0.96973,0.97435,4203
10.11.2010 16:00:00.000,0.97430,0.97566,0.97321,0.97393,3790
10.11.2010 17:00:00.000,0.97392,0.97554,0.97377,0.97443,4010.5
10.11.2010 18:00:00.000,0.97442,0.97672,0.97089,0.97153,3906.3
10.11.2010 19:00:00.000,0.97159,0.97264,0.97009,0.97140,3696.5
10.11.2010 20:00:00.000,0.97140,0.97152,0.97054,0.97116,3752.6001
10.11.2010 21:00:00.000,0.97121,0.97129,0.97032,0.97051,2630.8
10.11.2010 22:00:00.000,0.97059,0.97130,0.96975,0.97031,3075.8
10.11.2010 23:00:00.000,0.97031,0.97119,0.97006,0.97055,3039.1001
11.11.2010 00:00:00.000,0.97055,0.97156,0.97014,0.97095,3149.2
11.11.2010 01:00:00.000,0.97093,0.97109,0.96897,0.96941,3350.2
11.11.2010 02:00:00.000,0.96941,0.97023,0.96806,0.97011,4096.8999
11.11.2010 03:00:00.000,0.97011,0.97022,0.96824,0.96922,3411.6001
11.11.2010 04:00:00.000,0.96920,0.96981,0.96866,0.96972,3751.2
11.11.2010 05:00:00.000,0.96972,0.96990,0.96901,0.96931,3209.3999
11.11.2010 06:00:00.000,0.96931,0.97033,0.96877,0.96983,3494.3999
11.11.2010 07:00:00.000,0.96989,0.97044,0.96827,0.96938,3394.6001
11.11.2010 08:00:00.000,0.96949,0.97101,0.96705,0.96773,3724.8
11.11.2010 09:00:00.000,0.96769,0.97040,0.96765,0.96985,3941.6001
11.11.2010 10:00:00.000,0.96986,0.97077,0.96872,0.96920,3743.1001
11.11.2010 11:00:00.000,0.96920,0.97232,0.96892,0.97053,3609.7
11.11.2010 12:00:00.000,0.97051,0.97072,0.96832,0.96909,4134.5
11.11.2010 13:00:00.000,0.96904,0.97059,0.96846,0.97031,3880
11.11.2010 14:00:00.000,0.97031,0.97407,0.96910,0.97392,4143.2002
11.11.2010 15:00:00.000,0.97391,0.97584,0.97277,0.97312,4162.5
11.11.2010 16:00:00.000,0.97313,0.97865,0.97266,0.97691,4302.2002
11.11.2010 17:00:00.000,0.97691,0.97771,0.97569,0.97691,3842.6001
11.11.2010 18:00:00.000,0.97694,0.97787,0.97669,0.97718,3639.7
11.11.2010 19:00:00.000,0.97717,0.97726,0.97505,0.97523,3131.3
11.11.2010 20:00:00.000,0.97523,0.97633,0.97492,0.97520,3417.2
11.11.2010 21:00:00.000,0.97524,0.97581,0.97463,0.97494,2964.3999
11.11.2010 22:00:00.000,0.97494,0.97561,0.97419,0.97514,3020.2
11.11.2010 23:00:00.000,0.97514,0.97786,0.97497,0.97631,3561
12.11.2010 00:00:00.000,0.97627,0.97661,0.97452,0.97457,3315.3
12.11.2010 01:00:00.000,0.97464,0.97744,0.97425,0.97687,3515.8999
12.11.2010 02:00:00.000,0.97687,0.97722,0.97553,0.97642,3524.7
12.11.2010 03:00:00.000,0.97642,0.97674,0.97544,0.97600,3114
12.11.2010 04:00:00.000,0.97608,0.97737,0.97581,0.97723,3813.8
12.11.2010 05:00:00.000,0.97728,0.97762,0.97667,0.97684,4274.3999
12.11.2010 06:00:00.000,0.97694,0.97792,0.97604,0.97693,3308.5
12.11.2010 07:00:00.000,0.97693,0.97754,0.97234,0.97534,4503.8999
12.11.2010 08:00:00.000,0.97537,0.97595,0.97333,0.97393,3640.6001
12.11.2010 09:00:00.000,0.97393,0.97538,0.97249,0.97271,3835.8999
12.11.2010 10:00:00.000,0.97279,0.97600,0.97252,0.97451,4194.8999
12.11.2010 11:00:00.000,0.97451,0.97644,0.97391,0.97500,3787
12.11.2010 12:00:00.000,0.97498,0.97584,0.97338,0.97392,3687.7
12.11.2010 13:00:00.000,0.97398,0.97640,0.97299,0.97557,4016.2
12.11.2010 14:00:00.000,0.97548,0.97568,0.97319,0.97422,4052.6001
12.11.2010 15:00:00.000,0.97424,0.97748,0.97377,0.97713,4127.2002
12.11.2010 16:00:00.000,0.97713,0.97713,0.97444,0.97593,3614.3
12.11.2010 17:00:00.000,0.97597,0.97995,0.97589,0.97913,4238.5
12.11.2010 18:00:00.000,0.97914,0.98000,0.97718,0.97840,4209.5
12.11.2010 19:00:00.000,0.97836,0.97862,0.97728,0.97777,3988.3999
12.11.2010 20:00:00.000,0.97770,0.98095,0.97770,0.98004,4325.7002
12.11.2010 21:00:00.000,0.98004,0.98132,0.97955,0.98073,3007.6001
12.11.2010 22:00:00.000,0.98073,0.98073,0.98073,0.98073,0
12.11.2010 23:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 00:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 01:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 02:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 03:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 04:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 05:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 06:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 07:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 08:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 09:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 10:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 11:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 12:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 13:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 14:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 15:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 16:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 17:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 18:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 19:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 20:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 21:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 22:00:00.000,0.98073,0.98073,0.98073,0.98073,0
13.11.2010 23:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 00:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 01:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 02:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 03:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 04:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 05:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 06:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 07:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 08:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 09:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 10:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 11:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 12:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 13:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 14:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 15:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 16:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 17:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 18:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 19:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 20:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 21:00:00.000,0.98073,0.98073,0.98073,0.98073,0
14.11.2010 22:00:00.000,0.97819,0.98050,0.97797,0.98006,638.4
14.11.2010 23:00:00.000,0.98006,0.98013,0.97804,0.97926,1225.3
15.11.2010 00:00:00.000,0.97916,0.97917,0.97686,0.97790,1536
15.11.2010 01:00:00.000,0.97787,0.97815,0.97637,0.97673,1539.8
15.11.2010 02:00:00.000,0.97674,0.97837,0.97621,0.97831,1621
15.11.2010 03:00:00.000,0.97831,0.98141,0.97757,0.98048,1834.5
15.11.2010 04:00:00.000,0.98048,0.98170,0.98038,0.98061,1403.6
15.11.2010 05:00:00.000,0.98063,0.98158,0.98032,0.98129,1310.9
15.11.2010 06:00:00.000,0.98128,0.98472,0.98078,0.98363,1849.9
15.11.2010 07:00:00.000,0.98363,0.98629,0.98349,0.98402,2215.2
15.11.2010 08:00:00.000,0.98405,0.98409,0.98211,0.98319,2801.6001
15.11.2010 09:00:00.000,0.98321,0.98343,0.97967,0.98112,2790.8999
15.11.2010 10:00:00.000,0.98107,0.98338,0.98045,0.98224,2278.8
15.11.2010 11:00:00.000,0.98225,0.98444,0.98209,0.98390,2359.8
15.11.2010 12:00:00.000,0.98392,0.98468,0.98237,0.98457,2112.6001
15.11.2010 13:00:00.000,0.98450,0.98681,0.98235,0.98296,4039.3
15.11.2010 14:00:00.000,0.98300,0.98422,0.98009,0.98406,3360.6001
15.11.2010 15:00:00.000,0.98405,0.98591,0.98394,0.98539,2813.3
15.11.2010 16:00:00.000,0.98533,0.98709,0.98330,0.98368,2812.8
15.11.2010 17:00:00.000,0.98369,0.98438,0.98264,0.98309,2189.3999
